id,postal_cd,country_cd,city_name,state,lat,lng,loc
26767,61847,US,Gifford,IL,40.3128680000,-88.0326420000,US-IL-Gifford-61847
26768,61848,US,Henning,IL,40.3071420000,-87.7124630000,US-IL-Henning-61848
26769,61849,US,Homer,IL,40.0154450000,-87.9749680000,US-IL-Homer-61849
26770,61850,US,Indianola,IL,39.9397420000,-87.7394300000,US-IL-Indianola-61850
26771,61851,US,Ivesdale,IL,39.9549660000,-88.4252160000,US-IL-Ivesdale-61851
26772,61852,US,Longview,IL,39.8977540000,-88.0757370000,US-IL-Longview-61852
26773,61853,US,Mahomet,IL,40.2218530000,-88.4135990000,US-IL-Mahomet-61853
26774,61854,US,Mansfield,IL,40.1935730000,-88.5455480000,US-IL-Mansfield-61854
26775,61855,US,Milmine,IL,39.9234450000,-88.6599440000,US-IL-Milmine-61855
26776,61856,US,Monticello,IL,40.0364500000,-88.5779220000,US-IL-Monticello-61856
26777,61857,US,Muncie,IL,40.1161350000,-87.8397480000,US-IL-Muncie-61857
26778,61858,US,Oakwood,IL,40.1339810000,-87.7614600000,US-IL-Oakwood-61858
26779,61859,US,Ogden,IL,40.1578920000,-87.9747370000,US-IL-Ogden-61859
26780,61862,US,Penfield,IL,40.3122350000,-87.9588020000,US-IL-Penfield-61862
26781,61863,US,Pesotum,IL,39.9083730000,-88.2843160000,US-IL-Pesotum-61863
26782,61864,US,Philo,IL,39.9747080000,-88.1565160000,US-IL-Philo-61864
26783,61865,US,Potomac,IL,40.2996890000,-87.8324800000,US-IL-Potomac-61865
26784,61866,US,Rantoul,IL,40.3120480000,-88.1557430000,US-IL-Rantoul-61866
26785,61870,US,Ridge Farm,IL,39.9081500000,-87.6129560000,US-IL-Ridge Farm-61870
26786,61871,US,Royal,IL,40.1901780000,-87.9754340000,US-IL-Royal-61871
26787,61872,US,Sadorus,IL,39.9452000000,-88.3643820000,US-IL-Sadorus-61872
26788,61873,US,Saint Joseph,IL,40.1451080000,-88.0314700000,US-IL-Saint Joseph-61873
26789,61874,US,Savoy,IL,40.0541200000,-88.2416630000,US-IL-Savoy-61874
26790,61875,US,Seymour,IL,40.1021510000,-88.4160360000,US-IL-Seymour-61875
26791,61876,US,Sidell,IL,39.9243760000,-87.8311300000,US-IL-Sidell-61876
26792,61877,US,Sidney,IL,39.9953860000,-88.0855340000,US-IL-Sidney-61877
26793,61878,US,Thomasboro,IL,40.2418070000,-88.1560370000,US-IL-Thomasboro-61878
26794,61880,US,Tolono,IL,39.9741480000,-88.2633780000,US-IL-Tolono-61880
26795,61882,US,Weldon,IL,40.1027500000,-88.7458190000,US-IL-Weldon-61882
26796,61883,US,Westville,IL,40.0466300000,-87.6375590000,US-IL-Westville-61883
26797,61884,US,White Heath,IL,40.0910540000,-88.4856540000,US-IL-White Heath-61884
26798,61910,US,Arcola,IL,39.6809240000,-88.3050680000,US-IL-Arcola-61910
26799,61911,US,Arthur,IL,39.6812540000,-88.4646850000,US-IL-Arthur-61911
26800,61912,US,Ashmore,IL,39.5306480000,-88.0411160000,US-IL-Ashmore-61912
26801,61913,US,Atwood,IL,39.8237180000,-88.4630230000,US-IL-Atwood-61913
26802,61914,US,Bethany,IL,39.6017650000,-88.8096120000,US-IL-Bethany-61914
26803,61917,US,Brocton,IL,39.6878140000,-87.9398410000,US-IL-Brocton-61917
26804,61919,US,Camargo,IL,39.7736150000,-88.1248960000,US-IL-Camargo-61919
26805,61920,US,Charleston,IL,39.5134980000,-88.1617540000,US-IL-Charleston-61920
26806,61924,US,Chrisman,IL,39.7902940000,-87.6654120000,US-IL-Chrisman-61924
26807,61925,US,Dalton City,IL,39.7293080000,-88.8110240000,US-IL-Dalton City-61925
26808,61928,US,Gays,IL,39.4731270000,-88.5540980000,US-IL-Gays-61928
26809,61929,US,Hammond,IL,39.8238890000,-88.5905910000,US-IL-Hammond-61929
26810,61930,US,Hindsboro,IL,39.6878750000,-88.1243540000,US-IL-Hindsboro-61930
26811,61931,US,Humboldt,IL,39.6010000000,-88.3521400000,US-IL-Humboldt-61931
26812,61932,US,Hume,IL,39.8198140000,-87.8911660000,US-IL-Hume-61932
26813,61933,US,Kansas,IL,39.5569560000,-87.9069720000,US-IL-Kansas-61933
26814,61936,US,La Place,IL,39.8030820000,-88.7271450000,US-IL-La Place-61936
26815,61937,US,Lovington,IL,39.7218520000,-88.6725980000,US-IL-Lovington-61937
26816,61938,US,Mattoon,IL,39.4763140000,-88.3594570000,US-IL-Mattoon-61938
26817,61940,US,Metcalf,IL,39.7848100000,-87.7941400000,US-IL-Metcalf-61940
26818,61941,US,Murdock,IL,39.8043440000,-88.0776360000,US-IL-Murdock-61941
26819,61942,US,Newman,IL,39.7923560000,-88.0154550000,US-IL-Newman-61942
26820,61943,US,Oakland,IL,39.6665400000,-88.0349840000,US-IL-Oakland-61943
26821,61944,US,Paris,IL,39.6055900000,-87.7064180000,US-IL-Paris-61944
26822,61949,US,Redmon,IL,39.6587760000,-87.8534530000,US-IL-Redmon-61949
26823,61951,US,Sullivan,IL,39.5935060000,-88.5872000000,US-IL-Sullivan-61951
26824,61953,US,Tuscola,IL,39.7982560000,-88.2829160000,US-IL-Tuscola-61953
26825,61955,US,Vermilion,IL,39.5814000000,-87.5888000000,US-IL-Vermilion-61955
26826,61956,US,Villa Grove,IL,39.8543380000,-88.1366080000,US-IL-Villa Grove-61956
26827,61957,US,Windsor,IL,39.4331290000,-88.5902010000,US-IL-Windsor-61957
26828,62001,US,Alhambra,IL,38.8810210000,-89.7395850000,US-IL-Alhambra-62001
26829,62002,US,Alton,IL,38.9390950000,-90.1321250000,US-IL-Alton-62002
26830,62006,US,Batchtown,IL,39.0937720000,-90.6725400000,US-IL-Batchtown-62006
26831,62009,US,Benld,IL,39.0935600000,-89.7989320000,US-IL-Benld-62009
26832,62010,US,Bethalto,IL,38.9336780000,-90.0574470000,US-IL-Bethalto-62010
26833,62011,US,Bingham,IL,39.1519580000,-89.1949040000,US-IL-Bingham-62011
26834,62012,US,Brighton,IL,39.0334060000,-90.1405680000,US-IL-Brighton-62012
26835,62013,US,Brussels,IL,38.9692380000,-90.5657920000,US-IL-Brussels-62013
26836,62014,US,Bunker Hill,IL,39.0495810000,-89.9515010000,US-IL-Bunker Hill-62014
26837,62015,US,Butler,IL,39.2101760000,-89.5417460000,US-IL-Butler-62015
26838,62016,US,Carrollton,IL,39.3258800000,-90.4295430000,US-IL-Carrollton-62016
26839,62017,US,Coffeen,IL,39.0758770000,-89.3929760000,US-IL-Coffeen-62017
26840,62018,US,Cottage Hills,IL,38.9093740000,-90.0863800000,US-IL-Cottage Hills-62018
26841,62019,US,Donnellson,IL,39.0130880000,-89.4584190000,US-IL-Donnellson-62019
26842,62021,US,Dorsey,IL,38.9818970000,-89.9771180000,US-IL-Dorsey-62021
26843,62022,US,Dow,IL,39.0433510000,-90.3208900000,US-IL-Dow-62022
26844,62023,US,Eagarville,IL,39.1098340000,-89.7837370000,US-IL-Eagarville-62023
26845,62024,US,East Alton,IL,38.8435000000,-90.0791580000,US-IL-East Alton-62024
26846,62025,US,Edwardsville,IL,38.8551300000,-89.9481680000,US-IL-Edwardsville-62025
26847,62026,US,Edwardsville,IL,38.7936990000,-89.9987420000,US-IL-Edwardsville-62026
26848,62027,US,Eldred,IL,39.2867780000,-90.5342120000,US-IL-Eldred-62027
26849,62028,US,Elsah,IL,38.9615220000,-90.3306770000,US-IL-Elsah-62028
26850,62030,US,Fidelity,IL,39.1284830000,-90.1562820000,US-IL-Fidelity-62030
26851,62031,US,Fieldon,IL,39.1313980000,-90.5307810000,US-IL-Fieldon-62031
26852,62032,US,Fillmore,IL,39.1227310000,-89.3070400000,US-IL-Fillmore-62032
26853,62033,US,Gillespie,IL,39.1596660000,-89.8467500000,US-IL-Gillespie-62033
26854,62034,US,Glen Carbon,IL,38.7565320000,-89.9571270000,US-IL-Glen Carbon-62034
26855,62035,US,Godfrey,IL,38.9613820000,-90.2313000000,US-IL-Godfrey-62035
26856,62036,US,Golden Eagle,IL,38.8957030000,-90.5791780000,US-IL-Golden Eagle-62036
26857,62037,US,Grafton,IL,39.0207820000,-90.4712320000,US-IL-Grafton-62037
26858,62040,US,Granite City,IL,38.7323170000,-90.1069570000,US-IL-Granite City-62040
26859,62044,US,Greenfield,IL,39.3698100000,-90.1892510000,US-IL-Greenfield-62044
26860,62045,US,Hamburg,IL,39.2147000000,-90.6926030000,US-IL-Hamburg-62045
26861,62046,US,Hamel,IL,38.8945090000,-89.8435140000,US-IL-Hamel-62046
26862,62047,US,Hardin,IL,39.1260460000,-90.6194350000,US-IL-Hardin-62047
26863,62048,US,Hartford,IL,38.8254350000,-90.0881770000,US-IL-Hartford-62048
26864,62049,US,Hillsboro,IL,39.1334270000,-89.4745870000,US-IL-Hillsboro-62049
26865,62050,US,Hillview,IL,39.4778280000,-90.5316740000,US-IL-Hillview-62050
26866,62051,US,Irving,IL,39.2171420000,-89.4047560000,US-IL-Irving-62051
26867,62052,US,Jerseyville,IL,39.0941540000,-90.3238220000,US-IL-Jerseyville-62052
26868,62053,US,Kampsville,IL,39.3310600000,-90.6456240000,US-IL-Kampsville-62053
26869,62054,US,Kane,IL,39.2184140000,-90.3743700000,US-IL-Kane-62054
26870,62056,US,Litchfield,IL,39.1833270000,-89.7007470000,US-IL-Litchfield-62056
26871,62058,US,Livingston,IL,38.9678400000,-89.7639140000,US-IL-Livingston-62058
26872,62059,US,Lovejoy,IL,38.6533990000,-90.1702630000,US-IL-Lovejoy-62059
26873,62060,US,Madison,IL,38.6734580000,-90.1495460000,US-IL-Madison-62060
26874,62061,US,Marine,IL,38.7862020000,-89.7943060000,US-IL-Marine-62061
26875,62062,US,Maryville,IL,38.7257390000,-89.9659840000,US-IL-Maryville-62062
26876,62063,US,Medora,IL,39.1999080000,-90.1471800000,US-IL-Medora-62063
26877,62065,US,Michael,IL,39.2287400000,-90.6314960000,US-IL-Michael-62065
26878,62067,US,Moro,IL,38.9326440000,-89.9900690000,US-IL-Moro-62067
26879,62069,US,Mount Olive,IL,39.0872310000,-89.7506050000,US-IL-Mount Olive-62069
26880,62070,US,Mozier,IL,39.2842260000,-90.7311800000,US-IL-Mozier-62070
26881,62071,US,National Stock Yards,IL,38.6445000000,-90.1503000000,US-IL-National Stock Yards-62071
26882,62074,US,New Douglas,IL,38.9548800000,-89.6881260000,US-IL-New Douglas-62074
26883,62075,US,Nokomis,IL,39.2940160000,-89.3067360000,US-IL-Nokomis-62075
26884,62076,US,Ohlman,IL,39.3452000000,-89.2187000000,US-IL-Ohlman-62076
26885,62077,US,Panama,IL,39.0316860000,-89.5233780000,US-IL-Panama-62077
26886,62078,US,Patterson,IL,39.4758820000,-90.4719080000,US-IL-Patterson-62078
26887,62079,US,Piasa,IL,39.1165160000,-90.1311310000,US-IL-Piasa-62079
26888,62080,US,Ramsey,IL,39.1153900000,-89.0975640000,US-IL-Ramsey-62080
26889,62081,US,Rockbridge,IL,39.2851600000,-90.2595560000,US-IL-Rockbridge-62081
26890,62082,US,Roodhouse,IL,39.4951860000,-90.3088470000,US-IL-Roodhouse-62082
26891,62083,US,Rosamond,IL,39.3695160000,-89.1952690000,US-IL-Rosamond-62083
26892,62084,US,Roxana,IL,38.8447000000,-90.0624980000,US-IL-Roxana-62084
26893,62085,US,Sawyerville,IL,39.0780480000,-89.8062570000,US-IL-Sawyerville-62085
26894,62086,US,Sorento,IL,38.9664570000,-89.5779540000,US-IL-Sorento-62086
26895,62087,US,South Roxana,IL,38.8195960000,-90.0584920000,US-IL-South Roxana-62087
26896,62088,US,Staunton,IL,39.0163860000,-89.7977130000,US-IL-Staunton-62088
26897,62089,US,Taylor Springs,IL,39.1328760000,-89.4915080000,US-IL-Taylor Springs-62089
26898,62090,US,Venice,IL,38.6702540000,-90.1696000000,US-IL-Venice-62090
26899,62091,US,Walshville,IL,39.0517460000,-89.6115050000,US-IL-Walshville-62091
26900,62092,US,White Hall,IL,39.4042240000,-90.4428040000,US-IL-White Hall-62092
26901,62093,US,Wilsonville,IL,39.0685920000,-89.8565340000,US-IL-Wilsonville-62093
26902,62094,US,Witt,IL,39.2319080000,-89.3566360000,US-IL-Witt-62094
26903,62095,US,Wood River,IL,38.8630440000,-90.0792840000,US-IL-Wood River-62095
26904,62097,US,Worden,IL,38.9218460000,-89.8637570000,US-IL-Worden-62097
26905,62098,US,Wrights,IL,39.3756000000,-90.2943000000,US-IL-Wrights-62098
26906,62201,US,East Saint Louis,IL,38.6312460000,-90.1266250000,US-IL-East Saint Louis-62201
26907,62202,US,East Saint Louis,IL,38.6246000000,-90.1505000000,US-IL-East Saint Louis-62202
26908,62203,US,East Saint Louis,IL,38.5943270000,-90.0756520000,US-IL-East Saint Louis-62203
26909,62204,US,East Saint Louis,IL,38.6311740000,-90.0950020000,US-IL-East Saint Louis-62204
26910,62205,US,East Saint Louis,IL,38.6037100000,-90.1157880000,US-IL-East Saint Louis-62205
26911,62206,US,East Saint Louis,IL,38.5730690000,-90.1637140000,US-IL-East Saint Louis-62206
26912,62207,US,East Saint Louis,IL,38.5835380000,-90.1283810000,US-IL-East Saint Louis-62207
26913,62208,US,Fairview Heights,IL,38.5968940000,-90.0051640000,US-IL-Fairview Heights-62208
26914,62214,US,Addieville,IL,38.3817320000,-89.5907540000,US-IL-Addieville-62214
26915,62215,US,Albers,IL,38.5103460000,-89.6006500000,US-IL-Albers-62215
26916,62216,US,Aviston,IL,38.5993010000,-89.6056810000,US-IL-Aviston-62216
26917,62217,US,Baldwin,IL,38.1751600000,-89.8331950000,US-IL-Baldwin-62217
26918,62218,US,Bartelso,IL,38.5175360000,-89.4749730000,US-IL-Bartelso-62218
26919,62219,US,Beckemeyer,IL,38.6056320000,-89.4350060000,US-IL-Beckemeyer-62219
26920,62220,US,Belleville,IL,38.4648520000,-89.9708880000,US-IL-Belleville-62220
26921,62221,US,Belleville,IL,38.5075780000,-89.8998000000,US-IL-Belleville-62221
26922,62222,US,Belleville,IL,38.5200000000,-89.9838000000,US-IL-Belleville-62222
26923,62223,US,Belleville,IL,38.5330620000,-90.0523200000,US-IL-Belleville-62223
26924,62225,US,Scott Air Force Base,IL,38.5406680000,-89.8518400000,US-IL-Scott Air Force Base-62225
26925,62226,US,Belleville,IL,38.5195580000,-89.9941950000,US-IL-Belleville-62226
26926,62230,US,Breese,IL,38.6502100000,-89.5286010000,US-IL-Breese-62230
26927,62231,US,Carlyle,IL,38.6288410000,-89.3237040000,US-IL-Carlyle-62231
26928,62232,US,Caseyville,IL,38.6296400000,-90.0135940000,US-IL-Caseyville-62232
26929,62233,US,Chester,IL,37.9455000000,-89.7873000000,US-IL-Chester-62233
26930,62234,US,Collinsville,IL,38.6913150000,-89.9706390000,US-IL-Collinsville-62234
26931,62236,US,Columbia,IL,38.4459360000,-90.2120350000,US-IL-Columbia-62236
26932,62237,US,Coulterville,IL,38.2017680000,-89.5640140000,US-IL-Coulterville-62237
26933,62238,US,Cutler,IL,38.0501350000,-89.5179960000,US-IL-Cutler-62238
26934,62239,US,Dupo,IL,38.5197540000,-90.1821260000,US-IL-Dupo-62239
26935,62240,US,East Carondelet,IL,38.5287870000,-90.2047020000,US-IL-East Carondelet-62240
26936,62241,US,Ellis Grove,IL,38.0114300000,-89.8905290000,US-IL-Ellis Grove-62241
26937,62242,US,Evansville,IL,38.0992100000,-89.9428560000,US-IL-Evansville-62242
26938,62243,US,Freeburg,IL,38.4264350000,-89.9042160000,US-IL-Freeburg-62243
26939,62244,US,Fults,IL,38.1810620000,-90.1992980000,US-IL-Fults-62244
26940,62245,US,Germantown,IL,38.5606680000,-89.5756810000,US-IL-Germantown-62245
26941,62246,US,Greenville,IL,38.8843430000,-89.4375500000,US-IL-Greenville-62246
26942,62247,US,Hagarstown,IL,38.9436000000,-89.1683000000,US-IL-Hagarstown-62247
26943,62248,US,Hecker,IL,38.3047950000,-89.9939970000,US-IL-Hecker-62248
26944,62249,US,Highland,IL,38.7647680000,-89.6576820000,US-IL-Highland-62249
26945,62250,US,Hoffman,IL,38.5412320000,-89.2636400000,US-IL-Hoffman-62250
26946,62252,US,Huey,IL,38.6036000000,-89.2916000000,US-IL-Huey-62252
26947,62253,US,Keyesport,IL,38.7785540000,-89.3131660000,US-IL-Keyesport-62253
26948,62254,US,Lebanon,IL,38.6124240000,-89.8288720000,US-IL-Lebanon-62254
26949,62255,US,Lenzburg,IL,38.3094340000,-89.7669120000,US-IL-Lenzburg-62255
26950,62256,US,Maeystown,IL,38.2459000000,-90.2047000000,US-IL-Maeystown-62256
26951,62257,US,Marissa,IL,38.3223450000,-89.7457060000,US-IL-Marissa-62257
26952,62258,US,Mascoutah,IL,38.4548600000,-89.7751900000,US-IL-Mascoutah-62258
26953,62259,US,Menard,IL,37.9102000000,-89.8399000000,US-IL-Menard-62259
26954,62260,US,Millstadt,IL,38.4643120000,-90.1056680000,US-IL-Millstadt-62260
26955,62261,US,Modoc,IL,38.0194210000,-90.0002020000,US-IL-Modoc-62261
26956,62262,US,Mulberry Grove,IL,38.9288770000,-89.2587100000,US-IL-Mulberry Grove-62262
26957,62263,US,Nashville,IL,38.3212580000,-89.4164290000,US-IL-Nashville-62263
26958,62264,US,New Athens,IL,38.3020020000,-89.9259650000,US-IL-New Athens-62264
26959,62265,US,New Baden,IL,38.4921300000,-89.6732060000,US-IL-New Baden-62265
26960,62266,US,New Memphis,IL,38.4768560000,-89.6809320000,US-IL-New Memphis-62266
26961,62268,US,Oakdale,IL,38.2644040000,-89.5230070000,US-IL-Oakdale-62268
26962,62269,US,O Fallon,IL,38.6042000000,-89.9010700000,US-IL-O Fallon-62269
26963,62271,US,Okawville,IL,38.4319290000,-89.5062640000,US-IL-Okawville-62271
26964,62272,US,Percy,IL,37.9925830000,-89.6211680000,US-IL-Percy-62272
26965,62273,US,Pierron,IL,38.7797540000,-89.5968480000,US-IL-Pierron-62273
26966,62274,US,Pinckneyville,IL,38.0830180000,-89.3995900000,US-IL-Pinckneyville-62274
26967,62275,US,Pocahontas,IL,38.8114120000,-89.5482180000,US-IL-Pocahontas-62275
26968,62277,US,Prairie Du Rocher,IL,38.0935800000,-90.1081760000,US-IL-Prairie Du Rocher-62277
26969,62278,US,Red Bud,IL,38.2031600000,-90.0086450000,US-IL-Red Bud-62278
26970,62279,US,Renault,IL,38.1533230000,-90.1340820000,US-IL-Renault-62279
26971,62280,US,Rockwood,IL,37.8182950000,-89.6558840000,US-IL-Rockwood-62280
26972,62281,US,Saint Jacob,IL,38.7088730000,-89.7917020000,US-IL-Saint Jacob-62281
26973,62282,US,Saint Libory,IL,38.3625000000,-89.7099000000,US-IL-Saint Libory-62282
26974,62284,US,Smithboro,IL,38.8878380000,-89.3200720000,US-IL-Smithboro-62284
26975,62285,US,Smithton,IL,38.3884280000,-90.0049300000,US-IL-Smithton-62285
26976,62286,US,Sparta,IL,38.1173720000,-89.7216140000,US-IL-Sparta-62286
26977,62288,US,Steeleville,IL,37.9877940000,-89.6919810000,US-IL-Steeleville-62288
26978,62289,US,Summerfield,IL,38.5960570000,-89.7512440000,US-IL-Summerfield-62289
26979,62292,US,Tilden,IL,38.2117800000,-89.6796170000,US-IL-Tilden-62292
26980,62293,US,Trenton,IL,38.6301290000,-89.6721420000,US-IL-Trenton-62293
26981,62294,US,Troy,IL,38.7029610000,-89.8788570000,US-IL-Troy-62294
26982,62295,US,Valmeyer,IL,38.2674600000,-90.3148100000,US-IL-Valmeyer-62295
26983,62297,US,Walsh,IL,38.0513820000,-89.8164620000,US-IL-Walsh-62297
26984,62298,US,Waterloo,IL,38.3074530000,-90.1547240000,US-IL-Waterloo-62298
26985,62301,US,Quincy,IL,39.9292120000,-91.3928280000,US-IL-Quincy-62301
26986,62305,US,Quincy,IL,39.9232800000,-91.3173460000,US-IL-Quincy-62305
26987,62306,US,Quincy,IL,39.9359000000,-91.4098000000,US-IL-Quincy-62306
26988,62311,US,Augusta,IL,40.2387580000,-90.9684180000,US-IL-Augusta-62311
26989,62312,US,Barry,IL,39.6975350000,-91.0321940000,US-IL-Barry-62312
26990,62313,US,Basco,IL,40.3134860000,-91.2082670000,US-IL-Basco-62313
26991,62314,US,Baylis,IL,39.7821570000,-90.8581800000,US-IL-Baylis-62314
26992,62316,US,Bowen,IL,40.2385550000,-91.0503450000,US-IL-Bowen-62316
26993,62319,US,Camden,IL,40.1633770000,-90.7543060000,US-IL-Camden-62319
26994,62320,US,Camp Point,IL,40.0195360000,-91.0743230000,US-IL-Camp Point-62320
26995,62321,US,Carthage,IL,40.4018240000,-91.0990680000,US-IL-Carthage-62321
26996,62323,US,Chambersburg,IL,39.7956080000,-90.6248560000,US-IL-Chambersburg-62323
26997,62324,US,Clayton,IL,39.9734620000,-90.9224300000,US-IL-Clayton-62324
26998,62325,US,Coatsburg,IL,40.0435100000,-91.1614200000,US-IL-Coatsburg-62325
26999,62326,US,Colchester,IL,40.4026340000,-90.8111940000,US-IL-Colchester-62326
27000,62329,US,Colusa,IL,40.5684000000,-91.1607000000,US-IL-Colusa-62329
27001,62330,US,Dallas City,IL,40.5622230000,-91.1254540000,US-IL-Dallas City-62330
27002,62334,US,Elvaston,IL,40.3958000000,-91.2471710000,US-IL-Elvaston-62334
27003,62336,US,Ferris,IL,40.4675270000,-91.1709150000,US-IL-Ferris-62336
27004,62338,US,Fowler,IL,39.9870590000,-91.2446860000,US-IL-Fowler-62338
27005,62339,US,Golden,IL,40.1497790000,-91.0137570000,US-IL-Golden-62339
27006,62340,US,Griggsville,IL,39.7083460000,-90.7077450000,US-IL-Griggsville-62340
27007,62341,US,Hamilton,IL,40.4222750000,-91.3362380000,US-IL-Hamilton-62341
27008,62343,US,Hull,IL,39.7074560000,-91.2686740000,US-IL-Hull-62343
27009,62344,US,Huntsville,IL,40.1491040000,-90.8541360000,US-IL-Huntsville-62344
27010,62345,US,Kinderhook,IL,39.6515810000,-91.2070880000,US-IL-Kinderhook-62345
27011,62346,US,La Prairie,IL,40.1642470000,-90.9704120000,US-IL-La Prairie-62346
27012,62347,US,Liberty,IL,39.8646190000,-91.1025280000,US-IL-Liberty-62347
27013,62348,US,Lima,IL,40.1633350000,-91.4647940000,US-IL-Lima-62348
27014,62349,US,Loraine,IL,40.1524690000,-91.2035120000,US-IL-Loraine-62349
27015,62351,US,Mendon,IL,40.1104650000,-91.2596000000,US-IL-Mendon-62351
27016,62352,US,Milton,IL,39.5302780000,-90.6292380000,US-IL-Milton-62352
27017,62353,US,Mount Sterling,IL,40.0161160000,-90.6544090000,US-IL-Mount Sterling-62353
27018,62354,US,Nauvoo,IL,40.5384680000,-91.3283410000,US-IL-Nauvoo-62354
27019,62355,US,Nebo,IL,39.3973300000,-90.8114570000,US-IL-Nebo-62355
27020,62356,US,New Canton,IL,39.6242840000,-91.0871370000,US-IL-New Canton-62356
27021,62357,US,New Salem,IL,39.6985410000,-90.8579760000,US-IL-New Salem-62357
27022,62358,US,Niota,IL,40.5869640000,-91.2553540000,US-IL-Niota-62358
27023,62359,US,Paloma,IL,40.0399040000,-91.2290740000,US-IL-Paloma-62359
27024,62360,US,Payson,IL,39.8160100000,-91.3015300000,US-IL-Payson-62360
27025,62361,US,Pearl,IL,39.4303130000,-90.6404750000,US-IL-Pearl-62361
27026,62362,US,Perry,IL,39.7965260000,-90.7413070000,US-IL-Perry-62362
27027,62363,US,Pittsfield,IL,39.5771910000,-90.7497210000,US-IL-Pittsfield-62363
27028,62365,US,Plainville,IL,39.8013180000,-91.1501750000,US-IL-Plainville-62365
27029,62366,US,Pleasant Hill,IL,39.4456840000,-90.9170510000,US-IL-Pleasant Hill-62366
27030,62367,US,Plymouth,IL,40.2806750000,-90.7949640000,US-IL-Plymouth-62367
27031,62370,US,Rockport,IL,39.5134300000,-91.0328680000,US-IL-Rockport-62370
27032,62373,US,Sutter,IL,40.2435040000,-91.3517960000,US-IL-Sutter-62373
27033,62374,US,Tennessee,IL,40.4016740000,-90.9484500000,US-IL-Tennessee-62374
27034,62375,US,Timewell,IL,40.0173430000,-90.8555670000,US-IL-Timewell-62375
27035,62376,US,Ursa,IL,40.1116730000,-91.4148220000,US-IL-Ursa-62376
27036,62378,US,Versailles,IL,39.8840540000,-90.6680490000,US-IL-Versailles-62378
27037,62379,US,Warsaw,IL,40.2972700000,-91.3684360000,US-IL-Warsaw-62379
27038,62380,US,West Point,IL,40.2405340000,-91.2379700000,US-IL-West Point-62380
27039,62401,US,Effingham,IL,39.1081300000,-88.5797000000,US-IL-Effingham-62401
27040,62410,US,Allendale,IL,38.5177390000,-87.7306750000,US-IL-Allendale-62410
27041,62411,US,Altamont,IL,39.0858150000,-88.7488370000,US-IL-Altamont-62411
27042,62413,US,Annapolis,IL,39.1442090000,-87.8347460000,US-IL-Annapolis-62413
27043,62414,US,Beecher City,IL,39.1836720000,-88.8477040000,US-IL-Beecher City-62414
27044,62417,US,Bridgeport,IL,38.7538290000,-87.7774660000,US-IL-Bridgeport-62417
27045,62418,US,Brownstown,IL,39.0050620000,-88.9472340000,US-IL-Brownstown-62418
27046,62419,US,Calhoun,IL,38.6217040000,-87.9877980000,US-IL-Calhoun-62419
27047,62420,US,Casey,IL,39.2980320000,-87.9924420000,US-IL-Casey-62420
27048,62421,US,Claremont,IL,38.7542820000,-87.9580370000,US-IL-Claremont-62421
27049,62422,US,Cowden,IL,39.2114280000,-88.9156040000,US-IL-Cowden-62422
27050,62423,US,Dennison,IL,39.4630210000,-87.5989300000,US-IL-Dennison-62423
27051,62424,US,Dieterich,IL,38.9920060000,-88.4340980000,US-IL-Dieterich-62424
27052,62425,US,Dundas,IL,38.8311820000,-88.0952820000,US-IL-Dundas-62425
27053,62426,US,Edgewood,IL,38.9012370000,-88.6755120000,US-IL-Edgewood-62426
27054,62427,US,Flat Rock,IL,38.8659420000,-87.6605310000,US-IL-Flat Rock-62427
27055,62428,US,Greenup,IL,39.2739420000,-88.1271280000,US-IL-Greenup-62428
27056,62431,US,Herrick,IL,39.2377140000,-88.9715380000,US-IL-Herrick-62431
27057,62432,US,Hidalgo,IL,39.1232960000,-88.1338630000,US-IL-Hidalgo-62432
27058,62433,US,Hutsonville,IL,39.1165040000,-87.6818490000,US-IL-Hutsonville-62433
27059,62434,US,Ingraham,IL,38.8134360000,-88.3098470000,US-IL-Ingraham-62434
27060,62435,US,Janesville,IL,39.3743000000,-88.2438000000,US-IL-Janesville-62435
27061,62436,US,Jewett,IL,39.1687500000,-88.2433150000,US-IL-Jewett-62436
27062,62438,US,Lakewood,IL,39.3111420000,-88.8605980000,US-IL-Lakewood-62438
27063,62439,US,Lawrenceville,IL,38.7479800000,-87.6277990000,US-IL-Lawrenceville-62439
27064,62440,US,Lerna,IL,39.4035820000,-88.2512380000,US-IL-Lerna-62440
27065,62441,US,Marshall,IL,39.3726670000,-87.7033080000,US-IL-Marshall-62441
27066,62442,US,Martinsville,IL,39.3291730000,-87.8618730000,US-IL-Martinsville-62442
27067,62443,US,Mason,IL,38.9574560000,-88.6377490000,US-IL-Mason-62443
27068,62444,US,Mode,IL,39.2768350000,-88.7587180000,US-IL-Mode-62444
27069,62445,US,Montrose,IL,39.1684800000,-88.3276680000,US-IL-Montrose-62445
27070,62446,US,Mount Erie,IL,38.5334860000,-88.2116800000,US-IL-Mount Erie-62446
27071,62447,US,Neoga,IL,39.3126170000,-88.4525520000,US-IL-Neoga-62447
27072,62448,US,Newton,IL,38.9673120000,-88.1999050000,US-IL-Newton-62448
27073,62449,US,Oblong,IL,39.0130000000,-87.9071950000,US-IL-Oblong-62449
27074,62450,US,Olney,IL,38.7057680000,-88.0906020000,US-IL-Olney-62450
27075,62451,US,Palestine,IL,39.0001360000,-87.5984650000,US-IL-Palestine-62451
