,state,lat,lng
13444,FL,28.5382,-81.3795
13824,FL,27.825542,-82.378508
10067,WV,37.7567,-81.1744
28341,KS,37.298151000000004,-97.99406
26940,MO,39.24303,-91.675596
12397,GA,34.67909,-84.46592
29217,NE,40.162569,-101.23966
15702,TN,35.317898,-89.623274
33524,TX,30.2667,-97.7428
36112,NM,35.078262,-106.64553000000001
32060,TX,32.357167,-97.329762
11139,NC,35.1736,-79.3925
26382,IL,39.698541,-90.85797600000001
39169,CA,38.490801,-121.334852
23296,MN,44.7825,-93.9135
18385,OH,41.226692,-82.714115
29521,LA,30.2236,-92.0198
36854,CA,34.062349,-118.27615
818,NH,42.835159999999995,-71.86247
27599,MO,38.356291999999996,-91.476023
7764,DC,38.8951,-77.0369
7727,DC,38.8951,-77.0369
9735,WV,38.243996,-81.357588
21923,IA,42.06323,-91.442728
18595,OH,39.745574,-83.762159
20493,MI,42.10945,-85.222032
15329,TN,36.085318,-86.148792
7972,MD,39.220929999999996,-77.056079
4677,NY,42.445349,-75.638588
19131,IN,41.2118,-86.89604
22322,WI,43.123940000000005,-89.64318399999999
35623,AZ,33.191536,-111.621333
36660,NV,36.1753,-115.1364
25761,IL,42.284408,-89.009781
16246,MS,31.856514,-89.553503
28549,KS,37.895977,-98.91252
4331,NY,42.815389,-75.861046
4663,NY,42.381862,-74.980715
35082,ID,44.03127,-116.38655800000001
27862,MO,36.899656,-92.96384499999999
6696,PA,40.550859,-75.599368
11157,NC,34.133744,-77.855354
9721,WV,38.217694,-81.322946
13928,FL,27.852553999999998,-82.631558
5956,PA,41.93145,-80.470706
16142,MS,34.228464,-89.24611800000001
18824,OH,39.338143,-81.89540799999999
12884,GA,32.295891,-84.791325
15401,TN,35.404718,-85.41532099999999
31113,OK,36.021534,-95.642666
18976,IN,39.566686,-85.913834
6849,PA,41.423482,-75.698875
1425,ME,46.7552,-68.0968
11864,SC,34.889812,-83.17278
28708,NE,41.429776000000004,-96.47225999999999
34319,CO,40.160307,-103.845153
31639,TX,32.781467,-96.821474
37538,CA,32.7919,-115.5622
6843,PA,41.528822999999996,-75.702955
32275,TX,32.543240000000004,-98.4544
28225,KS,37.287696000000004,-94.723225
8572,VA,37.757628000000004,-76.495857
10813,NC,35.596534999999996,-77.006273
33426,TX,30.441084999999998,-97.970786
3196,NY,40.891958,-73.84496899999999
26613,IL,38.45428,-89.29520699999999
38677,CA,37.2264,-121.9738
486,MA,42.366296999999996,-71.062845
370,MA,42.514708,-70.907522
21376,IA,42.724799,-93.754856
35137,ID,47.099078000000006,-116.907896
27654,MO,39.130358,-92.437988
6382,PA,39.88819,-77.083698
38586,CA,37.8718,-122.2718
15407,TN,35.142813000000004,-84.325823
8837,VA,37.413328,-77.781582
30408,AR,35.45892,-90.36976
19622,IN,38.893378000000006,-86.52368
16682,KY,38.2545,-85.7595
17257,KY,36.600048,-88.512281
30869,OK,35.4678,-97.5164
32872,TX,28.9894,-95.4083
24003,MN,47.905770000000004,-95.903407
35768,AZ,33.651723,-112.24621299999998
13266,FL,30.566126,-86.970229
23112,MN,44.9244,-93.1336
30336,AR,34.702884000000005,-92.529026
3632,NY,40.911806,-73.122977
16493,MS,33.363271999999995,-89.23558
15893,TN,35.764637,-88.68539799999999
11656,SC,34.907106,-81.701541
18522,OH,39.158378000000006,-84.597748
16691,KY,38.1942,-85.5646
25318,IL,41.868469,-87.818776
12663,GA,33.7488,-84.3883
669,MA,41.6363,-70.9347
15184,AL,32.173169,-85.12038199999999
32873,TX,29.545481,-95.468351
23161,MN,44.830816999999996,-93.459642
40215,WA,48.059506,-124.24727800000001
36383,NM,34.759423,-103.953556
29097,NE,40.7209,-99.364913
11039,NC,35.21,-80.69
15775,TN,35.1497,-90.0487
20317,MI,43.6157,-84.2472
22958,WI,43.875564000000004,-88.986168
34288,CO,39.954885,-104.905293
3258,NY,41.037442999999996,-73.71703000000001
29990,LA,31.134288,-93.18034499999999
13877,FL,27.942684999999997,-82.523702
39940,OR,45.617181,-118.74085
25762,IL,42.256111,-88.999178
11760,SC,34.42374,-79.372282
30031,AR,33.5654,-92.254464
36002,AZ,34.769334,-111.77929499999999
17615,OH,39.541565000000006,-83.450655
24599,ND,47.175746000000004,-98.161416
11978,SC,32.327675,-80.89330600000001
19747,IN,38.096246,-87.532628
12055,GA,33.9563,-83.9881
36036,AZ,35.658432,-109.52326200000002
11345,NC,36.199749,-80.929514
19859,IN,40.162208,-87.14841899999999
31115,OK,36.557783,-95.471662
2196,CT,41.5584,-73.0516
4566,NY,44.153372,-75.28333
24124,SD,44.709514,-97.23898299999999
31891,TX,32.499536,-94.288574
21248,IA,41.783207,-94.343122
31095,OK,36.585578000000005,-101.164144
12577,GA,32.993258000000004,-82.62500899999999
15754,TN,35.078737,-89.84456999999999
35949,AZ,34.906915999999995,-110.09756399999999
22611,WI,44.5195,-88.0199
22375,WI,42.587586,-90.230466
8791,VA,37.781817,-78.21456500000001
28264,KS,39.480321999999994,-97.704562
38383,CA,38.5819,-121.4935
12881,GA,32.482945,-84.563959
20369,MI,43.367734000000006,-83.560668
21390,IA,42.70361,-94.433388
11249,NC,35.317633,-77.77143000000001
9777,WV,38.154266,-81.55260600000001
5257,PA,40.373009,-79.8514
25179,MT,46.403682,-114.268698
34357,CO,39.029982000000004,-104.293602
13932,FL,27.734528000000005,-82.754323
5322,PA,40.330906,-80.082836
11586,SC,34.02538,-80.949031
29482,LA,30.4755,-90.1009
40790,AK,59.67983,-155.557717
37501,CA,32.7154,-117.1565
23227,MN,44.974624,-93.25665500000001
12041,GA,33.733176,-84.203162
26751,IL,37.722908000000004,-88.87762
5783,PA,41.013944,-79.886988
4409,NY,42.918733,-75.261637
11688,SC,32.7738,-79.9333
36411,NM,32.262182,-103.393754
5574,PA,40.452714,-79.66028
16934,KY,39.015058,-84.751551
31498,TX,32.9538,-96.8902
36508,TX,31.7588,-106.4866
37013,CA,33.866957,-118.06864399999999
35500,UT,37.216056,-112.787824
8493,VA,38.895782000000004,-77.16256800000001
38963,CA,38.4024,-122.8225
19648,IN,37.92023,-86.66769000000001
36449,NM,32.7844,-105.8187
32471,TX,31.473476,-98.383365
18482,OH,39.344106,-83.60058199999999
23385,MN,47.399506,-93.077612
37266,CA,34.0945,-118.1256
40647,WA,48.315788,-117.33827
40494,WA,48.076586,-120.052444
20800,MI,44.296876,-85.61390300000001
26872,MO,38.548788,-90.31976
10394,WV,39.022312,-78.631364
38715,CA,37.3355,-121.8938
2934,NJ,40.130897,-74.045923
10794,NC,36.414812,-77.714025
4311,NY,42.654696,-76.405006
14691,AL,34.6059,-86.9836
21371,IA,42.775963,-94.384046
26986,MO,40.04084,-91.546706
1353,ME,43.970152,-69.678987
12489,GA,34.767551,-85.348395
21217,IA,41.30845,-93.731562
5752,PA,41.056340999999996,-79.731318
38151,CA,36.389576,-120.129948
24406,ND,46.297544,-96.99925999999999
16440,MS,30.517512,-88.518039
3412,NY,40.692502000000005,-73.927079
10416,NC,36.092164000000004,-80.44060999999999
19239,IN,41.453718,-85.14621
400,MA,42.116503,-71.33113399999999
16043,MS,34.2694,-89.636829
21182,IA,41.598554,-92.530902
30255,AR,34.798828,-91.907652
25570,IL,41.811524,-87.713718
26205,IL,39.109834,-89.783737
4846,NY,42.89,-78.8701
24386,SD,45.2714,-103.5476
12664,GA,33.7488,-84.3883
6554,PA,40.965494,-76.854286
29401,LA,29.9545,-90.0753
35366,UT,41.804184,-112.658514
19657,IN,38.031416,-86.86435999999999
597,MA,41.772,-70.5366
1102,ME,43.586864,-70.702614
7233,PA,39.936882000000004,-75.609213
34713,WY,42.0098,-104.294598
31106,OK,36.7473,-95.9808
519,MA,41.8975,-70.5426
5263,PA,40.457336,-80.28634100000001
8419,VA,38.567808,-77.296681
17463,KY,36.642604999999996,-84.47036800000001
35519,UT,37.697365999999995,-112.037039
26784,IL,37.895709000000004,-89.05163
22995,WI,44.5083,-89.1306
24230,SD,45.632419,-98.29512700000001
32694,TX,30.806067,-95.57809
665,MA,41.718104,-70.760418
31320,OK,34.423208,-96.486597
13796,FL,26.954231,-80.219606
36840,CA,33.985471000000004,-118.337998
29171,NE,40.597066999999996,-98.543748
25605,IL,41.8501,-87.65
28419,KS,37.736672999999996,-97.502749
18261,OH,40.559126,-81.797619
35628,AZ,33.294207,-111.095483
23704,MN,45.230446,-95.16501600000001
38512,CA,38.4369,-122.4012
23184,MN,45.580196,-93.615531
7065,PA,40.158663,-74.97339699999999
40319,WA,47.131890000000006,-122.41185
2979,NJ,40.394588,-74.548626
16988,KY,38.814853,-84.692802
13750,FL,26.5253,-80.0668
6861,PA,41.4088,-75.6626
8168,MD,39.34227,-76.58209599999999
18897,OH,40.932284,-84.339926
32450,TX,31.206940999999997,-98.402294
8128,MD,39.295823999999996,-76.607773
29011,NE,42.625367,-97.867014
16475,MS,31.450992,-90.01414100000001
20229,MI,44.003477000000004,-82.968826
27250,MO,38.974914,-93.917169
40820,AK,60.031238,-154.555429
17733,OH,41.584538,-83.283699
15210,TN,35.646159999999995,-86.19270300000001
15722,TN,35.219878,-89.50055
36028,AZ,34.936788,-114.1342
4050,NY,41.788555,-73.560462
33382,TX,26.150942,-98.008372
13894,FL,28.067196000000003,-82.613677
16956,KY,38.433679999999995,-83.70438299999999
19965,MI,42.514486,-83.011981
6372,PA,39.8009,-76.9835
7244,PA,40.09287,-75.39437
5062,NY,42.2931,-79.0164
22139,WI,43.060772,-88.15572399999999
27563,MO,38.580242,-91.921022
15764,TN,35.068298999999996,-90.002884
23332,MN,47.976334,-90.413473
33944,TX,31.13845,-105.28253600000001
25596,IL,41.8501,-87.65
16412,MS,31.861268,-89.25061600000001
26442,IL,39.193882,-88.669542
10086,WV,37.965586,-80.783537
26145,IL,40.312048,-88.155743
30794,OK,36.132108,-97.442164
19768,IN,39.4668,-87.4137
10766,NC,36.288649,-77.559248
25958,IL,40.814614,-89.860062
22401,WI,43.10802,-89.269283
7869,MD,38.433231,-76.532714
29823,LA,32.5253,-93.7501
5409,PA,39.982040000000005,-80.429976
25995,IL,40.514326000000004,-90.09091
10892,NC,35.3991,-81.393842
3291,NY,40.91574,-73.782885
18147,OH,41.23491,-81.9217
15371,TN,36.1663,-86.7798
3400,NY,40.620876,-74.029111
34908,ID,42.476955,-112.851098
17350,KY,36.78147,-87.369766
2272,CT,41.222568,-73.37670899999999
18758,OH,39.203641,-82.81224399999999
14429,AL,33.706944,-86.863814
37551,CA,32.743443,-115.97864299999999
33001,TX,30.572971000000003,-95.78675
30598,AR,36.107636,-94.303874
25112,MT,46.104603000000004,-112.695426
9843,WV,38.3537,-81.6384
16676,KY,38.278201,-85.593992
27412,MO,39.683078,-94.92128100000001
36531,TX,31.7588,-106.4866
38103,CA,35.9356,-117.9074
11392,NC,35.3293,-82.3757
19254,IN,41.442240000000005,-85.27733
17261,KY,37.334765999999995,-88.41315300000001
29510,LA,30.522646,-89.88623299999999
27785,MO,36.726974,-92.876122
9964,WV,37.638746000000005,-82.126979
10635,NC,35.4167,-78.9339
32624,TX,29.7632,-95.3633
34817,WY,41.5878,-109.2024
13231,FL,30.5987,-87.0312
2739,NJ,39.851915999999996,-75.07379
13201,FL,29.841014,-85.237863
21263,IA,41.602378,-93.62955500000001
4357,NY,43.2086,-75.7292
28754,NE,41.238004,-95.92899799999999
19775,IN,39.658062,-87.180986
6642,PA,40.658955,-75.38926500000001
10420,NC,35.896995000000004,-80.579514
20802,MI,44.533619,-85.684728
27937,MO,37.2155,-93.2981
17070,KY,37.781420000000004,-83.623088
20968,MI,46.506235,-87.728792
17221,KY,37.284448,-82.916074
8458,VA,38.682862,-77.258905
5791,PA,40.983000000000004,-80.3201
26582,IL,39.865004,-89.63260600000001
1726,VT,44.2601,-72.5759
18608,OH,39.630886,-84.395292
19563,IN,40.026352,-85.504646
34856,WY,42.846944,-110.79988
35533,AZ,33.465829,-112.04770800000001
36640,NV,36.231018,-115.29018799999999
39848,OR,44.139812,-122.64241299999999
1067,ME,43.304751,-70.84212099999999
23763,MN,45.736776,-95.52323299999999
24485,ND,47.584922,-97.03464
11258,NC,35.071026,-77.114132
10940,NC,34.824542,-79.960128
16006,MS,34.437708,-89.192316
23351,MN,47.623743,-92.66863199999999
28205,KS,37.544897999999996,-94.651609
6461,PA,40.035659,-76.19153
19445,IN,38.28703,-86.075972
889,NH,43.951747999999995,-71.621646
10481,NC,35.256275,-79.799824
5153,NY,42.317052000000004,-77.193593
27701,MO,39.303568,-93.201432
9850,WV,38.3491,-81.6317
12062,GA,33.9525,-84.55
14496,AL,33.185126000000004,-87.173794
25703,IL,41.826423999999996,-89.486125
1909,CT,41.836453999999996,-72.463295
15690,TN,35.091114000000005,-89.658597
8353,MD,39.352614,-77.077784
39255,CA,39.225852,-121.150217
4134,NY,43.44416,-73.49767800000001
2738,NJ,40.002367,-74.994698
2835,NJ,39.567865999999995,-74.857907
26119,IL,40.135284000000006,-87.678659
7213,PA,40.0597,-75.7453
34497,CO,38.382402,-103.597264
132,MA,42.525896,-72.80934
33349,TX,26.223809000000003,-98.466832
9716,WV,38.127784000000005,-81.370514
33161,TX,29.48562,-98.458175
22942,WI,44.283318,-89.587144
29565,LA,30.081241,-92.15521600000001
30815,OK,35.4678,-97.5164
38059,CA,36.084272,-120.829852
20661,MI,43.751872,-85.143275
8183,MD,39.2905,-76.6125
37712,CA,33.803957000000004,-116.924742
20595,MI,42.259401000000004,-84.37935
40547,WA,46.868478,-119.992102
24811,MT,45.172908,-109.09526399999999
16607,KY,38.113186999999996,-85.103532
17358,KY,37.1836,-86.6336
8593,VA,37.949726,-77.437624
27750,MO,36.974296,-91.769685
20393,MI,42.7369,-84.4838
10150,WV,39.191922,-81.236337
22606,WI,44.483376,-88.02269
20982,MI,46.441588,-87.579728
19787,IN,39.5772,-87.241
19899,MI,42.6058,-83.1502
38588,CA,37.958242,-122.379884
4712,NY,42.636601,-79.027547
35905,AZ,32.467676000000004,-110.984872
37207,CA,34.228828,-118.44443400000002
8071,MD,39.025663,-76.665275
11767,SC,34.495506,-79.33415600000001
18807,OH,39.615279,-81.335574
15890,TN,35.157792,-88.603708
19932,MI,42.675152000000004,-82.813712
24829,MT,45.391141,-108.944825
21360,IA,43.110633,-94.000107
23932,MN,47.702209,-94.360421
5481,PA,40.031099,-79.703548
40200,WA,48.576502000000005,-121.144726
23958,MN,48.61156,-93.34607700000001
6895,PA,41.40003,-75.823111
21885,IA,41.357198,-91.91726
27885,MO,36.535247,-93.93133
39271,CA,40.624664,-122.46589499999999
18768,OH,38.66185,-83.263244
17459,KY,36.664312,-84.35329300000001
40899,AK,63.86431700000001,-141.936968
38778,CA,38.046746999999996,-121.34943700000001
8789,VA,37.859086,-77.482716
3190,NY,40.843824,-73.87934200000001
25708,IL,42.11806,-89.588827
3650,NY,40.801649,-72.790786
20454,MI,42.644789,-84.178412
3370,NY,40.79645,-73.732016
33435,TX,29.895804,-97.81965600000001
20842,MI,44.418344,-85.697182
36317,NM,32.715617,-107.218246
1764,VT,44.449835,-72.41226400000001
38054,CA,35.108158,-120.61392099999999
35259,UT,40.271368,-113.19537199999999
34451,CO,38.092696000000004,-104.8288
38167,CA,37.3269,-119.0169
15629,TN,36.048871000000005,-83.700032
28527,KS,38.479332,-100.136905
7903,MD,38.9876,-76.8808
28615,KS,39.437635,-99.10093499999999
13334,FL,28.87926,-81.31974699999999
18120,OH,41.333865,-81.150672
14692,AL,34.956162,-86.81103399999999
11539,SC,33.4918,-80.8556
17952,OH,39.657253000000004,-80.95075
17127,KY,37.230524,-82.52830300000001
20378,MI,43.049994,-85.223428
26555,IL,39.567481,-90.230296
28955,NE,41.4275,-97.3641
8817,VA,37.3409,-76.7549
25692,IL,42.247434999999996,-88.8365
6284,PA,40.2688,-76.8842
6273,PA,40.2736,-76.8847
8536,VA,38.31984,-77.41158399999999
15651,TN,35.982844,-83.792592
30028,AR,34.2517,-92.0789
12641,GA,32.8357,-82.846688
38899,CA,37.6392,-120.9958
24665,ND,47.642540000000004,-101.568626
20719,MI,42.5204,-86.2276
36994,CA,33.818927,-118.03700800000001
4662,NY,42.200846999999996,-75.379554
21498,IA,42.43088,-93.058652
31359,OK,36.796651000000004,-97.30143199999999
8587,VA,38.119938,-77.24986
13306,FL,29.833768,-81.945316
32959,TX,30.0859,-94.1014
21596,IA,42.974049,-95.466183
3641,NY,40.7683,-73.5258
26336,IL,38.388428000000005,-90.00493
15799,TN,35.1497,-90.0487
21,MA,42.192033,-73.045339
32563,TX,29.748316,-95.48885600000001
33830,TX,32.818622,-99.624635
5534,PA,40.24628,-79.56983699999999
36587,NV,36.321203999999994,-115.143505
19276,IN,40.968818,-85.353144
33547,TX,29.871979,-101.381821
15235,TN,35.327168,-86.817672
22912,WI,46.747177,-91.40588199999999
17207,KY,37.160523,-82.79888100000001
38292,CA,37.251591,-122.26567800000001
26841,MO,38.2744,-91.1057
33792,TX,33.546352,-101.888651
4259,NY,42.9319,-76.5665
1469,ME,43.848106,-68.89184399999999
13322,FL,29.394132,-82.470256
34637,CO,39.343184,-106.82072
25496,IL,41.836421,-87.952011
8424,VA,38.879366,-77.376768
368,MA,42.660540000000005,-70.616169
39256,CA,39.7286,-121.8367
31021,OK,36.506564000000004,-98.497809
13112,FL,30.579714000000003,-84.2056
9491,VA,36.774757,-78.965548
16448,MS,30.448583000000003,-89.272565
30348,AR,34.778395,-92.374339
11384,NC,35.459788,-82.86773000000001
20594,MI,41.784852,-85.857475
11017,NC,35.2267,-80.8434
21700,IA,41.037764,-95.365593
18105,OH,41.1887,-81.6365
33172,TX,29.417152,-98.390142
40822,AK,57.22049200000001,-153.32133000000002
10683,NC,35.902182,-78.627742
10972,NC,35.6705,-80.4744
3232,NY,41.095159,-73.806894
18302,OH,40.695261,-81.701939
31467,OK,34.739243,-94.66573100000001
7246,PA,40.1215,-75.3405
28511,KS,39.335161,-98.471184
1831,VT,44.565536,-72.21834100000001
1242,ME,44.221926,-69.49771199999999
36110,NM,35.648618,-106.340415
25735,IL,42.392477,-88.83000600000001
4656,NY,42.061282,-75.790215
28906,NE,40.400496000000004,-97.08436
8998,VA,36.640325,-76.801337
38195,CA,36.741234000000006,-119.75231399999998
32737,TX,30.071907,-95.373125
34720,WY,42.141737,-108.019076
7490,DC,38.895,-77.0367
18161,OH,41.080055,-81.517023
14772,AL,34.814528,-85.700649
34638,CO,39.246802,-107.226118
1777,VT,43.352171000000006,-72.992568
24161,SD,42.995994,-98.035562
32312,TX,30.829316,-97.799883
15111,AL,32.438441999999995,-86.89876600000001
11133,NC,35.001127000000004,-78.50655
13072,FL,30.479938,-81.523063
38445,CA,37.404315000000004,-122.167274
1823,VT,44.594343,-71.900911
31008,OK,35.327264,-99.66635600000001
23027,MN,45.473213,-93.292192
22784,WI,44.157878000000004,-91.086247
19935,MI,42.987736,-82.466475
39164,CA,38.517728000000005,-121.440928
21630,IA,43.136831,-95.151154
29294,NE,41.958704,-101.707696
14779,AL,34.434732000000004,-86.07256600000001
16117,MS,34.275837,-88.378366
34326,CO,40.053249,-102.49682299999999
12470,GA,33.865658,-83.709029
16619,KY,37.613966,-86.538196
737,RI,41.585358,-71.25741
16608,KY,38.492474,-85.437066
3293,NY,40.904540000000004,-73.805904
33146,TX,29.5687,-97.9644
35155,ID,47.469731,-115.74351000000001
23290,MN,44.7825,-93.9135
3845,NY,42.6525,-73.7567
28469,KS,38.384172,-97.417814
29441,LA,29.542645,-90.298973
13777,FL,26.6928,-80.8147
37450,CA,32.80621,-117.03256499999999
22301,WI,42.732,-89.444627
12270,GA,33.7759,-84.3927
1658,VT,42.783081,-72.87308
32980,TX,30.608359000000004,-96.35011899999999
23698,MN,45.245896,-95.39739
20803,MI,44.863682,-85.75797800000001
1214,ME,44.045581,-70.38708000000001
21577,IA,42.975133,-96.194456
15898,TN,35.874613000000004,-88.277636
15762,TN,35.0707,-89.9906
14195,FL,27.0866,-81.9786
33560,TX,29.387166999999998,-99.145485
40905,AK,64.687022,-162.091514
40400,WA,47.44656,-123.01361499999999
9505,VA,36.586634000000004,-78.66870300000001
2413,NJ,40.65335,-74.186924
27398,MO,40.347576000000004,-95.073988
32214,TX,33.951747999999995,-98.513386
834,NH,43.724892,-71.61323399999999
9063,VA,36.9786,-76.4284
9455,VA,37.363240000000005,-79.212703
39866,OR,42.475114000000005,-122.628881
12537,GA,33.244341999999996,-82.29443
13163,FL,30.1588,-85.6603
29506,LA,30.306465000000003,-89.82415400000001
22936,WI,44.275824,-88.374477
5609,PA,40.626683,-78.828916
11907,SC,34.943032,-81.436184
4581,NY,44.098954,-75.506644
15089,AL,30.593573,-88.18934
10292,WV,39.606424,-79.890134
9677,WV,37.958127000000005,-81.72636700000001
2523,NJ,40.905218,-74.09605
31933,TX,31.9761,-95.28584000000001
39707,OR,45.027947999999995,-123.100224
19462,IN,38.2901,-85.7514
29409,LA,29.950059999999997,-90.075322
25881,IL,41.722756,-89.163459
4782,NY,42.573719,-78.90046600000001
30782,OK,36.319562,-97.058982
19558,IN,39.90524,-85.520503
31047,OK,36.709859,-98.174764
4381,NY,43.0499,-76.1337
33760,TX,33.614076000000004,-101.333726
14435,AL,33.932462,-86.766044
7642,DC,38.8951,-77.0369
18549,OH,39.199368,-84.575337
32391,TX,31.675026000000003,-96.48585
40802,AK,60.77896,-161.396394
20187,MI,43.264049,-83.944849
38943,CA,38.428506,-122.535671
10618,NC,35.370014000000005,-78.1093
26739,IL,37.533324,-88.4705
37130,CA,34.231248,-118.24550900000001
7637,DC,38.8951,-77.0369
6854,PA,41.408015,-75.63502700000001
10619,NC,35.344446999999995,-77.965928
1386,ME,44.561684,-67.565064
38532,CA,37.763537,-121.91206000000001
21323,IA,43.32786,-93.082698
555,MA,42.35342,-71.183562
18705,OH,39.7587,-84.1919
16704,KY,38.2545,-85.7595
3285,NY,40.917669000000004,-73.894724
9930,WV,37.692766,-81.866973
9166,VA,36.934018,-78.527294
7847,MD,38.282171999999996,-76.955282
1313,ME,45.3646,-69.6212
26469,IL,39.936552,-89.402288
20343,MI,44.393440000000005,-83.816418
11095,NC,34.440290999999995,-79.14981
27909,MO,36.712532,-91.885615
14706,AL,34.507044,-86.119729
32069,TX,32.435898,-97.535764
25757,IL,42.335592999999996,-89.072168
36808,CA,34.009842,-118.258642
18653,OH,40.245575,-84.523688
18256,OH,40.91726,-81.131786
2972,NJ,40.6009,-74.554096
24982,MT,47.215424,-111.717312
17806,OH,41.6525,-83.5486
40978,AK,55.963322,-132.814536
29283,NE,42.197289000000005,-102.154248
2765,NJ,39.89147,-75.07294399999999
1541,ME,44.633362,-69.8065
33922,TX,32.375764000000004,-102.03463
40531,WA,46.342912,-120.160629
20991,MI,46.061966,-88.00284
8434,VA,38.899288,-77.191356
23495,MN,43.951516,-91.919404
29332,LA,29.381365000000002,-89.59358399999999
12388,GA,34.220806,-83.498174
21922,IA,41.452828000000004,-92.065936
38990,CA,41.788207,-123.999798
26567,IL,39.145410999999996,-90.007436
35555,AZ,33.575779,-112.00903600000001
8563,VA,38.038781,-77.06875600000001
3771,NY,42.555788,-74.303888
17493,KY,37.4803,-86.2937
4655,NY,42.4007,-76.0211
11434,NC,35.285472999999996,-82.695061
32649,TX,29.7632,-95.3633
39130,CA,38.786928,-120.224934
32536,TX,29.70836,-95.401928
294,MA,42.4793,-71.1526
27499,MO,37.515963,-94.273246
12682,GA,32.8399,-83.6103
19938,MI,42.855959999999996,-82.676964
9096,VA,37.117515000000004,-77.405858
1737,VT,44.734313,-72.633388
20365,MI,44.2697,-83.5148
33329,TX,26.2542,-97.7326
15357,TN,36.059067999999996,-86.959797
11492,SC,34.224632,-81.87991600000001
9628,WV,37.7819,-80.4621
40438,WA,46.38785,-123.6643
8314,MD,39.6459,-77.7186
34781,WY,42.8602,-106.3155
9719,WV,37.963064,-81.876576
21322,IA,42.951806,-93.596747
34893,ID,42.52956,-111.74846699999999
32826,TX,29.090538000000002,-95.91037800000001
29059,NE,41.873733,-97.193914
28942,NE,40.781166,-96.758408
3435,NY,40.6933,-73.9925
38411,CA,38.5819,-121.4935
18033,OH,41.7826,-81.0024
17322,KY,37.037314,-86.168596
35448,UT,39.977323999999996,-111.63881599999999
28174,KS,39.0486,-95.6778
40488,WA,47.321189000000004,-120.192929
12886,GA,32.647894,-84.787724
39315,CA,41.09114,-121.08345800000001
35709,AZ,33.809034000000004,-113.187611
16138,MS,34.354048,-88.842821
28114,KS,39.95766,-96.560523
30805,OK,34.484697,-96.965972
5993,PA,40.840702,-78.353691
9107,VA,37.210032,-77.666686
20799,MI,44.630214,-86.02699100000001
22754,WI,44.378713,-91.77546099999999
26393,IL,40.243503999999994,-91.351796
27684,MO,38.980915,-92.94872
39039,CA,38.408352,-121.57716599999999
12122,GA,34.129332,-85.346249
14837,AL,32.307547,-86.088348
13335,FL,28.665334,-81.415734
3513,NY,40.82629,-73.591125
38236,CA,36.7475,-119.7716
30992,OK,35.725561,-98.988153
34876,ID,43.319668,-112.164689
23866,MN,46.880146,-96.704454
24094,SD,43.5503,-96.7002
23341,MN,47.159632,-91.610164
3782,NY,42.855321,-74.125199
31225,OK,36.1537,-95.9926
9336,VA,36.972358,-82.490804
15385,TN,35.265264,-84.777407
10702,NC,35.7719,-78.6388
27566,MO,38.045539,-92.80269
26849,MO,38.5131,-90.4355
4864,NY,43.192434000000006,-77.859225
24118,SD,44.593934000000004,-96.9259
13280,FL,29.6557,-82.3276
12390,GA,34.499496,-83.58713900000001
6085,PA,40.7936,-77.8604
26579,IL,39.771921,-89.686047
12546,GA,33.190606,-82.353465
4924,NY,42.9939,-77.8576
4532,NY,43.986829,-75.788562
40616,WA,48.065676,-118.59598500000001
32408,TX,31.945116,-97.33690899999999
4055,NY,41.685686,-73.89092
37700,CA,33.9701,-117.1101
38764,CA,37.3353,-121.8938
10000,WV,38.4195,-82.4455
23535,MN,43.985896000000004,-94.048309
11953,SC,33.5278,-81.6364
28400,KS,37.70483,-97.363892
2850,NJ,39.343737,-74.48306099999999
29195,NE,40.175968,-100.646918
36714,NV,41.878743,-117.973254
10255,WV,39.29678,-80.934066
24290,SD,44.431928000000006,-101.771879
35504,UT,37.843247999999996,-112.431807
12879,GA,31.646157000000002,-83.08499
19838,IN,40.025943,-86.893591
25020,MT,48.46281,-111.732046
23769,MN,45.628397,-94.75386999999999
5519,PA,40.059006,-78.67439
858,NH,43.565498999999996,-71.481549
35810,AZ,31.587127000000002,-110.553757
5972,PA,42.1234,-80.0546
20823,MI,44.080709000000006,-85.920289
40666,WA,47.74221,-117.256672
595,MA,41.747223999999996,-70.654436
40268,WA,47.206756,-122.331148
8804,VA,37.7632,-77.333322
24183,SD,44.54507,-99.48736600000001
28997,NE,42.025420000000004,-97.44380100000001
9746,WV,38.050221,-81.277602
14352,FL,27.434131,-80.534101
10165,WV,38.329562,-80.611079
1951,CT,41.791489,-72.697629
9120,VA,36.688365999999995,-77.53291800000001
5649,PA,40.909164000000004,-79.12959599999999
15847,TN,35.841001,-88.52534200000001
7910,MD,39.001255,-76.925719
14781,AL,34.640756,-85.72074599999999
7830,MD,38.447645,-76.823442
2513,NJ,40.993784000000005,-73.94843
7526,DC,38.8976,-77.0234
7860,MD,38.285940000000004,-76.418628
4700,NY,42.322369,-75.9377
32720,TX,30.1788,-95.6982
27626,MO,38.5476,-92.1632
24976,MT,47.541652,-111.266755
24340,SD,45.7658,-101.0804
17560,OH,39.9969,-82.7523
25008,MT,47.983306,-110.44107
29774,LA,32.310261,-93.89777099999999
31501,TX,32.8139,-96.9488
11926,SC,34.984722999999995,-81.204674
22044,IA,41.133171999999995,-91.438245
9215,VA,37.2709,-79.9418
27874,MO,37.940906,-93.1633
25103,MT,45.724063,-111.748834
20539,MI,42.3614,-85.8135
